     A,B,C,D,E,F,G,H
    15.398682011,2596087,,L1-dcache-load-misses,16003859,32.00,3.95,of all L1-dcache accesses
    15.398682011,1542185,,l2_rqsts.all_demand_miss,16001583,31.99,,
    15.398682011,79759,,LLC-load-misses,16001313,31.99,33.13,of all LL-cache accesses
    15.398682011,53893,,LLC-store-misses,15715177,31.42,,
    15.398682011,171905327,,cycles,19718292,39.42,,
    15.398682011,227294853,,instructions,23714932,47.41,1.32,insn per cycle
    15.398682011,65684015,,L1-dcache-loads,23715917,47.41,,
    15.398682011,2934205,,L1-dcache-load-misses,22653937,45.29,4.47,of all L1-dcache accesses
    15.398682011,240769,,LLC-loads,18648938,37.28,,
    15.398682011,59145,,LLC-load-misses,14936200,29.86,24.57,of all LL-cache accesses
    15.448983034,1765401,,branch-misses,18302839,36.39,,
    15.448983034,13064,,iTLB-load-misses,17080713,33.96,,
    15.448983034,26555,,dTLB-load-misses,20002907,39.77,,
    15.448983034,8664,,dTLB-store-misses,20001866,39.77,,
    15.448983034,3490778,,L1-icache-load-misses,19999753,39.77,,
    15.448983034,2544679,,L1-dcache-load-misses,15989568,31.79,3.51,of all L1-dcache accesses
    15.448983034,2255619,,l2_rqsts.all_demand_miss,15996937,31.81,,
    15.448983034,44692,,LLC-load-misses,15998059,31.81,17.82,of all LL-cache accesses
    15.448983034,46737,,LLC-store-misses,15998756,31.81,,
    15.448983034,177523543,,cycles,19990543,39.75,,
    15.448983034,267708309,,instructions,21225798,42.20,1.51,insn per cycle
    15.448983034,72517870,,L1-dcache-loads,17228946,34.26,,
    15.448983034,2985399,,L1-dcache-load-misses,14293514,28.42,4.12,of all L1-dcache accesses
    15.448983034,250756,,LLC-loads,14293311,28.42,,
    15.448983034,50537,,LLC-load-misses,14294359,28.42,20.15,of all LL-cache accesses
    15.499282882,1503431,,branch-misses,22775289,45.48,,
    15.499282882,12301,,iTLB-load-misses,20001557,39.94,,
    15.499282882,28026,,dTLB-load-misses,19998645,39.93,,
    15.499282882,13560,,dTLB-store-misses,19995205,39.93,,
    15.499282882,2547848,,L1-icache-load-misses,19781015,39.50,,
    15.499282882,4733359,,L1-dcache-load-misses,15783742,31.52,4.84,of all L1-dcache accesses
    15.499282882,1067393,,l2_rqsts.all_demand_miss,15783292,31.52,,
    15.499282882,32140,,LLC-load-misses,15317353,30.58,10.05,of all LL-cache accesses
    15.499282882,31750,,LLC-store-misses,11532295,23.03,,
    15.499282882,176627983,,cycles,11533655,23.03,,
    15.499282882,388505492,,instructions,14299559,28.55,2.20,insn per cycle
    15.499282882,97731568,,L1-dcache-loads,14298943,28.55,,
    15.499282882,3565559,,L1-dcache-load-misses,14302128,28.56,3.65,of all L1-dcache accesses
    15.499282882,319758,,LLC-loads,14764037,29.48,,
    15.499282882,44607,,LLC-load-misses,18763418,37.46,13.95,of all LL-cache accesses
    15.549587569,1785574,,branch-misses,27999760,55.66,,
    15.549587569,10914,,iTLB-load-misses,19998553,39.76,,
    15.549587569,30452,,dTLB-load-misses,19999506,39.76,,
    15.549587569,11381,,dTLB-store-misses,19999933,39.76,,
    15.549587569,3769953,,L1-icache-load-misses,20001081,39.76,,
    15.549587569,2502833,,L1-dcache-load-misses,13833125,27.50,3.73,of all L1-dcache accesses
    15.549587569,1625946,,l2_rqsts.all_demand_miss,9835131,19.55,,
    15.549587569,36308,,LLC-load-misses,6309714,12.54,9.26,of all LL-cache accesses
    15.549587569,65679,,LLC-store-misses,6305157,12.53,,
    15.549587569,171971795,,cycles,10307174,20.49,,
    15.549587569,275655346,,instructions,14312474,28.45,1.60,insn per cycle
    15.549587569,67147179,,L1-dcache-loads,16466034,32.73,,
    15.549587569,3474986,,L1-dcache-load-misses,20463781,40.68,5.18,of all L1-dcache accesses
    15.549587569,391944,,LLC-loads,23996355,47.70,,
    15.549587569,61733,,LLC-load-misses,23999524,47.71,15.75,of all LL-cache accesses
    15.599891840,1491018,,branch-misses,27676184,55.38,,
    15.599891840,23334,,iTLB-load-misses,19670948,39.36,,
    15.599891840,43789,,dTLB-load-misses,19667658,39.35,,
    15.599891840,13931,,dTLB-store-misses,15807058,31.63,,
    15.599891840,4312878,,L1-icache-load-misses,12049741,24.11,,
    15.599891840,2383515,,L1-dcache-load-misses,6306125,12.62,3.20,of all L1-dcache accesses
    15.599891840,1908959,,l2_rqsts.all_demand_miss,6305455,12.62,,
    15.599891840,39391,,LLC-load-misses,10160469,20.33,14.41,of all LL-cache accesses
    15.599891840,52245,,LLC-store-misses,14159846,28.33,,
    15.599891840,176195868,,cycles,18160481,36.34,,
    15.599891840,292518164,,instructions,22156659,44.33,1.66,insn per cycle
    15.599891840,74513137,,L1-dcache-loads,24003629,48.03,,
    15.599891840,2227146,,L1-dcache-load-misses,24007003,48.04,2.99,of all L1-dcache accesses
    15.599891840,273440,,LLC-loads,24007258,48.04,,
    15.599891840,94616,,LLC-load-misses,23765258,47.55,34.60,of all LL-cache accesses
    15.650193058,1303283,,branch-misses,26427444,52.54,,
    15.650193058,22012,,iTLB-load-misses,14437956,28.70,,
    15.650193058,47531,,dTLB-load-misses,10441685,20.76,,
    15.650193058,15282,,dTLB-store-misses,10302405,20.48,,
    15.650193058,4462583,,L1-icache-load-misses,10305357,20.49,,
    15.650193058,2167193,,L1-dcache-load-misses,11862101,23.58,2.77,of all L1-dcache accesses
    15.650193058,1785985,,l2_rqsts.all_demand_miss,15863503,31.54,,
    15.650193058,85658,,LLC-load-misses,16007598,31.82,41.04,of all LL-cache accesses
    15.650193058,63935,,LLC-store-misses,16008355,31.82,,
    15.650193058,169663652,,cycles,20004515,39.77,,
    15.650193058,277743092,,instructions,24002190,47.72,1.64,insn per cycle
    15.650193058,78241121,,L1-dcache-loads,23998146,47.71,,
    15.650193058,2464541,,L1-dcache-load-misses,23993241,47.70,3.15,of all L1-dcache accesses
    15.650193058,208694,,LLC-loads,23993872,47.70,,
    15.650193058,77294,,LLC-load-misses,23990012,47.69,37.04,of all LL-cache accesses
    15.700503830,1568439,,branch-misses,18067615,36.09,,
    15.700503830,25693,,iTLB-load-misses,10310874,20.60,,
    15.700503830,36106,,dTLB-load-misses,10312771,20.60,,
    15.700503830,13147,,dTLB-store-misses,13559142,27.09,,
    15.700503830,3314924,,L1-icache-load-misses,17561253,35.08,,
    15.700503830,2546851,,L1-dcache-load-misses,15994223,31.95,4.25,of all L1-dcache accesses
    15.700503830,1686950,,l2_rqsts.all_demand_miss,15987129,31.94,,
    15.700503830,83326,,LLC-load-misses,15993883,31.95,29.63,of all LL-cache accesses
    15.700503830,71141,,LLC-store-misses,15987614,31.94,,
    15.700503830,176007906,,cycles,19981369,39.91,,
    15.700503830,229403684,,instructions,23742564,47.43,1.30,insn per cycle
    15.700503830,59904015,,L1-dcache-loads,23755853,47.45,,
    15.700503830,1917720,,L1-dcache-load-misses,23761603,47.46,3.20,of all L1-dcache accesses
    15.700503830,281258,,LLC-loads,20514914,40.98,,
    15.700503830,78221,,LLC-load-misses,16519394,33.00,27.81,of all LL-cache accesses
    15.750786957,1398204,,branch-misses,18286647,36.37,,
    15.750786957,22719,,iTLB-load-misses,15252486,30.34,,
    15.750786957,41839,,dTLB-load-misses,19252517,38.29,,
    15.750786957,13713,,dTLB-store-misses,19996001,39.77,,
    15.750786957,3316762,,L1-icache-load-misses,20000685,39.78,,
    15.750786957,2420332,,L1-dcache-load-misses,15996957,31.82,3.08,of all L1-dcache accesses
    15.750786957,1737307,,l2_rqsts.all_demand_miss,15994207,31.81,,
    15.750786957,60620,,LLC-load-misses,16002419,31.83,23.40,of all LL-cache accesses
    15.750786957,61233,,LLC-store-misses,15999128,31.82,,
    15.750786957,178191960,,cycles,19997922,39.77,,
    15.750786957,288402395,,instructions,23036753,45.82,1.62,insn per cycle
    15.750786957,78590876,,L1-dcache-loads,19038086,37.86,,
    15.750786957,2435328,,L1-dcache-load-misses,15040080,29.91,3.10,of all L1-dcache accesses
    15.750786957,259009,,LLC-loads,14281793,28.40,,
    15.750786957,53902,,LLC-load-misses,14280189,28.40,20.81,of all LL-cache accesses
    15.801149360,1441223,,branch-misses,20970246,41.95,,
    15.801149360,22654,,iTLB-load-misses,20003155,40.02,,
    15.801149360,39707,,dTLB-load-misses,20004236,40.02,,
    15.801149360,13954,,dTLB-store-misses,20002581,40.02,,
    15.801149360,3598360,,L1-icache-load-misses,20001192,40.01,,
    15.801149360,2114686,,L1-dcache-load-misses,15806791,31.62,3.46,of all L1-dcache accesses
    15.801149360,1720429,,l2_rqsts.all_demand_miss,15620697,31.25,,
    15.801149360,94990,,LLC-load-misses,15626822,31.26,32.37,of all LL-cache accesses
    15.801149360,62146,,LLC-store-misses,13022186,26.05,,
    15.801149360,167166299,,cycles,13023847,26.05,,
    15.801149360,233227499,,instructions,13985964,27.98,1.40,insn per cycle
    15.801149360,61168007,,L1-dcache-loads,14178265,28.36,,
    15.801149360,2070969,,L1-dcache-load-misses,14363562,28.73,3.39,of all L1-dcache accesses
    15.801149360,293424,,LLC-loads,14359169,28.72,,
    15.801149360,59575,,LLC-load-misses,16956705,33.92,20.30,of all LL-cache accesses
    15.851458483,1398493,,branch-misses,27997176,55.65,,
    15.851458483,21775,,iTLB-load-misses,19991082,39.74,,
    15.851458483,41056,,dTLB-load-misses,19996383,39.75,,
    15.851458483,13786,,dTLB-store-misses,19996886,39.75,,
    15.851458483,3553739,,L1-icache-load-misses,19998972,39.75,,
    15.851458483,2787231,,L1-dcache-load-misses,15707871,31.22,5.06,of all L1-dcache accesses
    15.851458483,1668022,,l2_rqsts.all_demand_miss,11707882,23.27,,
    15.851458483,33627,,LLC-load-misses,7711157,15.33,12.33,of all LL-cache accesses
    15.851458483,60443,,LLC-store-misses,6313444,12.55,,
    15.851458483,173993047,,cycles,10311752,20.50,,
    15.851458483,252150479,,instructions,14318382,28.46,1.45,insn per cycle
    15.851458483,55059951,,L1-dcache-loads,14603583,29.03,,
    15.851458483,1828729,,L1-dcache-load-misses,18598266,36.97,3.32,of all L1-dcache accesses
    15.851458483,272649,,LLC-loads,22594441,44.91,,
    15.851458483,98672,,LLC-load-misses,23998660,47.70,36.19,of all LL-cache accesses
    15.901743472,1348592,,branch-misses,28036521,56.00,,
    15.901743472,19492,,iTLB-load-misses,19783319,39.51,,
    15.901743472,37786,,dTLB-load-misses,19785634,39.52,,
    15.901743472,12901,,dTLB-store-misses,17771579,35.49,,
    15.901743472,3664259,,L1-icache-load-misses,13767605,27.50,,
    15.901743472,2137039,,L1-dcache-load-misses,6283760,12.55,3.05,of all L1-dcache accesses
    15.901743472,1651983,,l2_rqsts.all_demand_miss,6278617,12.54,,
    15.901743472,48789,,LLC-load-misses,8289922,16.56,18.20,of all LL-cache accesses
    15.901743472,43019,,LLC-store-misses,12289168,24.54,,
    15.901743472,176128724,,cycles,16289719,32.54,,
    15.901743472,257879843,,instructions,20285695,40.52,1.46,insn per cycle
    15.901743472,70107920,,L1-dcache-loads,24003003,47.94,,
    15.901743472,2115111,,L1-dcache-load-misses,24005599,47.95,3.02,of all L1-dcache accesses
    15.901743472,268086,,LLC-loads,24002352,47.94,,
    15.901743472,79447,,LLC-load-misses,24007353,47.95,29.63,of all LL-cache accesses
    15.952036397,1685082,,branch-misses,27996933,55.67,,
    15.952036397,18193,,iTLB-load-misses,16282793,32.37,,
    15.952036397,33142,,dTLB-load-misses,12283127,24.42,,
    15.952036397,14231,,dTLB-store-misses,10294615,20.47,,
    15.952036397,3661173,,L1-icache-load-misses,10295104,20.47,,
    15.952036397,2241261,,L1-dcache-load-misses,10012927,19.91,3.31,of all L1-dcache accesses
    15.952036397,1761592,,l2_rqsts.all_demand_miss,14018239,27.87,,
    15.952036397,85894,,LLC-load-misses,16004276,31.82,34.38,of all LL-cache accesses
    15.952036397,60210,,LLC-store-misses,16001903,31.82,,
    15.952036397,174825044,,cycles,20000073,39.77,,
    15.952036397,237460055,,instructions,23999149,47.72,1.36,insn per cycle
    15.952036397,67783170,,L1-dcache-loads,23992447,47.71,,
    15.952036397,2348388,,L1-dcache-load-misses,23986941,47.70,3.46,of all L1-dcache accesses
    15.952036397,249817,,LLC-loads,23995421,47.71,,
    15.952036397,45781,,LLC-load-misses,23996822,47.72,18.33,of all LL-cache accesses
    16.002395907,1234021,,branch-misses,18630829,36.99,,
    16.002395907,11543,,iTLB-load-misses,10356650,20.57,,
    16.002395907,28152,,dTLB-load-misses,10348464,20.55,,
    16.002395907,12709,,dTLB-store-misses,11717090,23.27,,
    16.002395907,3866907,,L1-icache-load-misses,15715904,31.21,,
    16.002395907,2327368,,L1-dcache-load-misses,15999186,31.77,3.69,of all L1-dcache accesses
    16.002395907,2194260,,l2_rqsts.all_demand_miss,16003357,31.78,,
    16.002395907,44770,,LLC-load-misses,16005023,31.78,17.98,of all LL-cache accesses
    16.002395907,60113,,LLC-store-misses,16006416,31.78,,
    16.002395907,174401176,,cycles,20018551,39.75,,
    16.002395907,234864360,,instructions,23999059,47.66,1.35,insn per cycle
    16.002395907,63104035,,L1-dcache-loads,24004294,47.67,,
    16.002395907,2498862,,L1-dcache-load-misses,24008224,47.67,3.96,of all L1-dcache accesses
    16.002395907,249002,,LLC-loads,22643577,44.96,,
    16.002395907,70729,,LLC-load-misses,18643513,37.02,28.40,of all LL-cache accesses
    16.052744782,1353690,,branch-misses,18353910,36.45,,
    16.052744782,10653,,iTLB-load-misses,13364908,26.54,,
    16.052744782,27211,,dTLB-load-misses,17360980,34.48,,
    16.052744782,10727,,dTLB-store-misses,20008018,39.74,,
    16.052744782,2938515,,L1-icache-load-misses,20000995,39.73,,
    16.052744782,2470438,,L1-dcache-load-misses,15991814,31.76,3.29,of all L1-dcache accesses
    16.052744782,1670370,,l2_rqsts.all_demand_miss,15994780,31.77,,
    16.052744782,52606,,LLC-load-misses,15991726,31.76,19.26,of all LL-cache accesses
    16.052744782,46277,,LLC-store-misses,15998646,31.78,,
    16.052744782,176685293,,cycles,19997889,39.72,,
    16.052744782,283741396,,instructions,23997335,47.66,1.61,insn per cycle
    16.052744782,75172063,,L1-dcache-loads,20998338,41.71,,
    16.052744782,2474357,,L1-dcache-load-misses,16999221,33.76,3.29,of all L1-dcache accesses
    16.052744782,273175,,LLC-loads,14349528,28.50,,
    16.052744782,43761,,LLC-load-misses,14349641,28.50,16.02,of all LL-cache accesses
    16.103078333,1645171,,branch-misses,19011097,37.77,,
    16.103078333,17941,,iTLB-load-misses,20001299,39.74,,
    16.103078333,31942,,dTLB-load-misses,20006405,39.75,,
    16.103078333,12443,,dTLB-store-misses,20006282,39.75,,
    16.103078333,4028712,,L1-icache-load-misses,20007637,39.75,,
    16.103078333,1883867,,L1-dcache-load-misses,16000244,31.79,2.86,of all L1-dcache accesses
    16.103078333,2057692,,l2_rqsts.all_demand_miss,15998278,31.79,,
    16.103078333,87035,,LLC-load-misses,15997315,31.78,34.92,of all LL-cache accesses
    16.103078333,66868,,LLC-store-misses,15318825,30.43,,
    16.103078333,174253344,,cycles,15320749,30.44,,
    16.103078333,233837951,,instructions,15322023,30.44,1.34,insn per cycle
    16.103078333,65872653,,L1-dcache-loads,14334886,28.48,,
    16.103078333,2421477,,L1-dcache-load-misses,14331712,28.47,3.68,of all L1-dcache accesses
    16.103078333,249236,,LLC-loads,14332872,28.47,,
    16.103078333,48794,,LLC-load-misses,15001357,29.80,19.58,of all LL-cache accesses
    16.153406974,1532373,,branch-misses,27999396,55.63,,
    16.153406974,17364,,iTLB-load-misses,19984482,39.71,,
    16.153406974,27946,,dTLB-load-misses,19995156,39.73,,
    16.153406974,12788,,dTLB-store-misses,19996614,39.73,,
    16.153406974,4710606,,L1-icache-load-misses,20000679,39.74,,
    16.153406974,2304607,,L1-dcache-load-misses,16000446,31.79,3.50,of all L1-dcache accesses
    16.153406974,2214853,,l2_rqsts.all_demand_miss,13655458,27.13,,
    16.153406974,45466,,LLC-load-misses,9657242,19.19,21.17,of all LL-cache accesses
    16.153406974,33728,,LLC-store-misses,6328427,12.57,,
    16.153406974,173731346,,cycles,10328218,20.52,,
    16.153406974,259227005,,instructions,14335354,28.48,1.49,insn per cycle
    16.153406974,65859443,,L1-dcache-loads,14343206,28.50,,
    16.153406974,1960839,,L1-dcache-load-misses,16669855,33.12,2.98,of all L1-dcache accesses
    16.153406974,214738,,LLC-loads,20666870,41.07,,
    16.153406974,69328,,LLC-load-misses,24000283,47.69,32.28,of all LL-cache accesses
    16.203750534,1515255,,branch-misses,28002418,55.62,,
    16.203750534,11644,,iTLB-load-misses,20000459,39.72,,
    16.203750534,22962,,dTLB-load-misses,19994876,39.71,,
    16.203750534,9464,,dTLB-store-misses,19994738,39.71,,
    16.203750534,3567562,,L1-icache-load-misses,16008083,31.79,,
    16.203750534,3658651,,L1-dcache-load-misses,8009302,15.91,4.74,of all L1-dcache accesses
    16.203750534,1457771,,l2_rqsts.all_demand_miss,6393987,12.69,,
    16.203750534,53473,,LLC-load-misses,6423367,12.75,20.57,of all LL-cache accesses
    16.203750534,49834,,LLC-store-misses,10340415,20.52,,
    16.203750534,175322239,,cycles,14340299,28.46,,
    16.203750534,269606341,,instructions,18337111,36.39,1.54,insn per cycle
    16.203750534,77240334,,L1-dcache-loads,22338051,44.33,,
    16.203750534,3411093,,L1-dcache-load-misses,24004290,47.64,4.42,of all L1-dcache accesses
    16.203750534,259986,,LLC-loads,23974766,47.58,,
    16.203750534,56518,,LLC-load-misses,24001257,47.63,21.74,of all LL-cache accesses
    16.254177431,1488679,,branch-misses,27995830,55.52,,
    16.254177431,6479,,iTLB-load-misses,18426329,36.55,,
    16.254177431,30151,,dTLB-load-misses,14422813,28.61,,
    16.254177431,6063,,dTLB-store-misses,10426903,20.68,,
    16.254177431,2979733,,L1-icache-load-misses,10423990,20.67,,
    16.254177431,1802249,,L1-dcache-load-misses,7997773,15.86,2.79,of all L1-dcache accesses
    16.254177431,2097401,,l2_rqsts.all_demand_miss,11958351,23.74,,
    16.254177431,94944,,LLC-load-misses,15951388,31.66,14.85,of all LL-cache accesses
    16.254177431,72862,,LLC-store-misses,16000050,31.76,,
    16.254177431,174839337,,cycles,20000172,39.70,,
    16.254177431,205591388,,instructions,23999436,47.64,1.18,insn per cycle
    16.254177431,64503538,,L1-dcache-loads,23990781,47.62,,
    16.254177431,3452320,,L1-dcache-load-misses,23996350,47.63,5.35,of all L1-dcache accesses
    16.254177431,639506,,LLC-loads,23999367,47.64,,
    16.254177431,249126,,LLC-load-misses,23996743,47.63,38.96,of all LL-cache accesses
    16.304518877,1631896,,branch-misses,20759358,41.24,,
    16.304518877,11747,,iTLB-load-misses,10331926,20.52,,
    16.304518877,31671,,dTLB-load-misses,10330259,20.52,,
    16.304518877,14551,,dTLB-store-misses,10340447,20.54,,
    16.304518877,2140455,,L1-icache-load-misses,13572654,26.96,,
    16.304518877,4027113,,L1-dcache-load-misses,16001299,31.79,6.94,of all L1-dcache accesses
    16.304518877,1238322,,l2_rqsts.all_demand_miss,16003569,31.79,,
    16.304518877,61974,,LLC-load-misses,16005394,31.79,29.55,of all LL-cache accesses
    16.304518877,36699,,LLC-store-misses,16002467,31.79,,
    16.304518877,175773550,,cycles,20015556,39.76,,
    16.304518877,221041476,,instructions,24005004,47.68,1.26,insn per cycle
    16.304518877,58008065,,L1-dcache-loads,24008533,47.69,,
    16.304518877,2284252,,L1-dcache-load-misses,24007849,47.69,3.94,of all L1-dcache accesses
    16.304518877,209751,,LLC-loads,23995951,47.66,,
    16.304518877,79845,,LLC-load-misses,20774197,41.26,38.07,of all LL-cache accesses
    16.354897048,1727112,,branch-misses,18377103,36.48,,
    16.354897048,7354,,iTLB-load-misses,11241269,22.31,,
    16.354897048,16642,,dTLB-load-misses,15240269,30.25,,
    16.354897048,9436,,dTLB-store-misses,19234885,38.18,,
    16.354897048,1864885,,L1-icache-load-misses,20003577,39.71,,
    16.354897048,4316441,,L1-dcache-load-misses,15991442,31.75,4.79,of all L1-dcache accesses
    16.354897048,1000937,,l2_rqsts.all_demand_miss,15991503,31.75,,
    16.354897048,65524,,LLC-load-misses,15996156,31.75,11.21,of all LL-cache accesses
    16.354897048,61618,,LLC-store-misses,15996984,31.76,,
    16.354897048,175488141,,cycles,19995667,39.69,,
    16.354897048,303773347,,instructions,23996362,47.64,1.73,insn per cycle
    16.354897048,90062205,,L1-dcache-loads,23149843,45.96,,
    16.354897048,5358934,,L1-dcache-load-misses,19150818,38.02,5.95,of all L1-dcache accesses
    16.354897048,584504,,LLC-loads,15151249,30.08,,
    16.354897048,9931,,LLC-load-misses,14374222,28.53,1.70,of all LL-cache accesses
    16.405190558,1639868,,branch-misses,18292269,36.37,,
    16.405190558,5621,,iTLB-load-misses,20030737,39.83,,
    16.405190558,67854,,dTLB-load-misses,20010363,39.79,,
    16.405190558,13200,,dTLB-store-misses,20002351,39.77,,
    16.405190558,2224729,,L1-icache-load-misses,20010262,39.79,,
    16.405190558,3437819,,L1-dcache-load-misses,15972771,31.76,5.79,of all L1-dcache accesses
    16.405190558,1023695,,l2_rqsts.all_demand_miss,15997158,31.81,,
    16.405190558,104293,,LLC-load-misses,16003953,31.82,20.04,of all LL-cache accesses
    16.405190558,50051,,LLC-store-misses,15989701,31.79,,
    16.405190558,171776491,,cycles,17428486,34.65,,
    16.405190558,220976445,,instructions,17429732,34.66,1.29,insn per cycle
    16.405190558,59402389,,L1-dcache-loads,14290813,28.41,,
    16.405190558,2931495,,L1-dcache-load-misses,14286606,28.41,4.93,of all L1-dcache accesses
    16.405190558,520478,,LLC-loads,14287921,28.41,,
    16.405190558,21047,,LLC-load-misses,14294440,28.42,4.04,of all LL-cache accesses
    16.455484812,1653689,,branch-misses,26569872,52.83,,
    16.455484812,13043,,iTLB-load-misses,19993182,39.75,,
    16.455484812,17606,,dTLB-load-misses,19998517,39.76,,
    16.455484812,9843,,dTLB-store-misses,19998312,39.76,,
    16.455484812,2654022,,L1-icache-load-misses,19984904,39.74,,
    16.455484812,3452532,,L1-dcache-load-misses,15996028,31.81,4.73,of all L1-dcache accesses
    16.455484812,1011917,,l2_rqsts.all_demand_miss,15733839,31.28,,
    16.455484812,29268,,LLC-load-misses,11736941,23.34,12.62,of all LL-cache accesses
    16.455484812,88165,,LLC-store-misses,7739793,15.39,,
    16.455484812,176417791,,cycles,10300577,20.48,,
    16.455484812,298249648,,instructions,14299601,28.43,1.69,insn per cycle
    16.455484812,72972621,,L1-dcache-loads,14308450,28.45,,
    16.455484812,2426477,,L1-dcache-load-misses,14557639,28.94,3.33,of all L1-dcache accesses
    16.455484812,231846,,LLC-loads,18554751,36.89,,
    16.455484812,62690,,LLC-load-misses,22565019,44.87,27.04,of all LL-cache accesses
    16.505778157,1439469,,branch-misses,28005407,55.69,,
    16.505778157,13732,,iTLB-load-misses,20006381,39.78,,
    16.505778157,38581,,dTLB-load-misses,20012573,39.79,,
    16.505778157,9917,,dTLB-store-misses,19999457,39.77,,
    16.505778157,4833795,,L1-icache-load-misses,18015773,35.82,,
    16.505778157,1709102,,L1-dcache-load-misses,10018843,19.92,1.94,of all L1-dcache accesses
    16.505778157,2098169,,l2_rqsts.all_demand_miss,6276481,12.48,,
    16.505778157,33913,,LLC-load-misses,6289242,12.51,6.28,of all LL-cache accesses
    16.505778157,19329,,LLC-store-misses,8260651,16.43,,
    16.505778157,175850612,,cycles,12262043,24.38,,
    16.505778157,296636282,,instructions,16259414,32.33,1.69,insn per cycle
    16.505778157,88317828,,L1-dcache-loads,20260146,40.29,,
    16.505778157,5764678,,L1-dcache-load-misses,24003947,47.73,6.53,of all L1-dcache accesses
    16.505778157,540043,,LLC-loads,24004054,47.73,,
    16.505778157,56500,,LLC-load-misses,24010790,47.74,10.46,of all LL-cache accesses
    16.556070954,1837275,,branch-misses,27997007,55.67,,
    16.556070954,11532,,iTLB-load-misses,19996173,39.76,,
    16.556070954,23843,,dTLB-load-misses,16316754,32.44,,
    16.556070954,9701,,dTLB-store-misses,12318934,24.49,,
    16.556070954,3897505,,L1-icache-load-misses,10299235,20.48,,
    16.556070954,1673622,,L1-dcache-load-misses,6297321,12.52,3.03,of all L1-dcache accesses
    16.556070954,2767860,,l2_rqsts.all_demand_miss,9981292,19.85,,
    16.556070954,71705,,LLC-load-misses,13983818,27.80,31.21,of all LL-cache accesses
    16.556070954,68228,,LLC-store-misses,15999721,31.81,,
    16.556070954,170660848,,cycles,20006224,39.78,,
    16.556070954,190433897,,instructions,24004503,47.73,1.12,insn per cycle
    16.556070954,55175905,,L1-dcache-loads,24002320,47.72,,
    16.556070954,1954957,,L1-dcache-load-misses,23992361,47.70,3.54,of all L1-dcache accesses
    16.556070954,229729,,LLC-loads,23988040,47.70,,
    16.556070954,61507,,LLC-load-misses,23997339,47.71,26.77,of all LL-cache accesses
    16.606403831,1782329,,branch-misses,22642920,44.99,,
    16.606403831,4850,,iTLB-load-misses,10645421,21.15,,
    16.606403831,31011,,dTLB-load-misses,10321360,20.51,,
    16.606403831,12100,,dTLB-store-misses,10334962,20.54,,
    16.606403831,3207724,,L1-icache-load-misses,11672267,23.19,,
    16.606403831,3666324,,L1-dcache-load-misses,15670938,31.14,5.52,of all L1-dcache accesses
    16.606403831,1076242,,l2_rqsts.all_demand_miss,15992676,31.78,,
    16.606403831,29056,,LLC-load-misses,15995104,31.78,5.53,of all LL-cache accesses
    16.606403831,75260,,LLC-store-misses,16004245,31.80,,
    16.606403831,172990389,,cycles,20012195,39.77,,
    16.606403831,237450625,,instructions,24001657,47.69,1.37,insn per cycle
    16.606403831,66453827,,L1-dcache-loads,24004571,47.70,,
    16.606403831,4572086,,L1-dcache-load-misses,24012375,47.71,6.88,of all L1-dcache accesses
    16.606403831,525462,,LLC-loads,23996309,47.68,,
    16.606403831,72999,,LLC-load-misses,22655837,45.02,13.89,of all LL-cache accesses
    16.656750040,1844165,,branch-misses,18349031,36.44,,
    16.656750040,5326,,iTLB-load-misses,10359386,20.58,,
    16.656750040,38780,,dTLB-load-misses,13361891,26.54,,
    16.656750040,10440,,dTLB-store-misses,17350403,34.46,,
    16.656750040,2649019,,L1-icache-load-misses,20003203,39.73,,
    16.656750040,2686988,,L1-dcache-load-misses,15995119,31.77,3.51,of all L1-dcache accesses
    16.656750040,1285965,,l2_rqsts.all_demand_miss,15987652,31.75,,
    16.656750040,57937,,LLC-load-misses,15997221,31.77,21.00,of all LL-cache accesses
    16.656750040,49547,,LLC-store-misses,15993936,31.77,,
    16.656750040,176949594,,cycles,19994363,39.71,,
    16.656750040,274907808,,instructions,23995294,47.66,1.55,insn per cycle
    16.656750040,76528979,,L1-dcache-loads,23994662,47.66,,
    16.656750040,3498230,,L1-dcache-load-misses,21005137,41.72,4.57,of all L1-dcache accesses
    16.656750040,275828,,LLC-loads,17006845,33.78,,
    16.656750040,30627,,LLC-load-misses,14351422,28.50,11.10,of all LL-cache accesses
    16.707066765,1734898,,branch-misses,18316476,36.40,,
    16.707066765,13997,,iTLB-load-misses,19003130,37.77,,
    16.707066765,28980,,dTLB-load-misses,20001151,39.75,,
    16.707066765,9971,,dTLB-store-misses,20000733,39.75,,
    16.707066765,3567636,,L1-icache-load-misses,20006212,39.76,,
    16.707066765,2955765,,L1-dcache-load-misses,15999822,31.80,4.06,of all L1-dcache accesses
    16.707066765,980478,,l2_rqsts.all_demand_miss,16000323,31.80,,
    16.707066765,70598,,LLC-load-misses,16015451,31.83,23.50,of all LL-cache accesses
    16.707066765,55509,,LLC-store-misses,15992963,31.79,,
    16.707066765,173403637,,cycles,19310305,38.38,,
    16.707066765,257236870,,instructions,19311538,38.38,1.48,insn per cycle
    16.707066765,72825473,,L1-dcache-loads,15316765,30.44,,
    16.707066765,4123050,,L1-dcache-load-misses,14312701,28.45,5.66,of all L1-dcache accesses
    16.707066765,300355,,LLC-loads,14297957,28.42,,
